undefinedundefinedDate,Fermenter Sample ID,Fermenter Sample %Solids,Fermenter Sample HPLC Ethanol
2012-01-28 17:30,45H,12.28,13.38
2012-01-28 18:00,18H,23.6,6.53
2012-01-28 18:10,32H,14.75,11.21
2012-01-28 18:20,BW,0,13.16
2012-01-28 22:45,DROP,12.49,13.45
2012-01-28 23:35,10H,30.42,2
2012-01-29 0:00,BW,0,13.28
2012-01-29 3:15,Fill,33.21,0.2
2012-01-29 3:25,YP Drop,21.52,1.63
2012-01-29 7:10,45H,11.77,13.38
2012-01-29 7:35,18H,22.8,6.6
2012-01-29 8:00,32H,14.82,11.69
2012-01-29 8:01,BW,0,13.2
2012-01-29 12:22,DROP,12.49,13.38
2012-01-29 13:15,10H,28.96,2.27
2012-01-29 16:46,Fill,32.82,0.19
2012-01-29 16:55,YP Drop,21.94,1.41
2012-01-29 21:00,45H,11.92,13.48
2012-01-29 21:15,18H,21.68,6.63
2012-01-29 21:35,32H,15.29,11.16
2012-01-30 2:10,DROP,12.49,13.44
2012-01-30 2:46,10H,29.42,2.41
2012-01-30 6:20,Fill,33.23,0.19
2012-01-30 6:30,YP Drop,21.62,1.7
2012-01-30 10:35,45H,12.6,13.38
2012-01-30 10:46,18H,22.96,6.59
2012-01-30 11:15,32H,16.15,12.02
2012-01-30 11:30,BW,0,13.25
2012-01-30 15:35,DROP,11.7,13.54
2012-01-30 16:20,10H,30.54,2.23
2012-01-30 20:10,YP Drop,21.34,0
2012-01-30 20:20,Fill,32.88,0.19
2012-01-31 0:15,45H,11.61,13.47
2012-01-31 0:20,18H,21.52,7.19
2012-01-31 0:46,32H,15.99,11.24
2012-01-31 1:15,BW,0,13.33
2012-01-31 5:20,DROP,11.67,13.54
2012-01-31 6:00,10H,29.81,2.32
2012-01-31 10:00,Fill,32.31,0.24
2012-01-31 10:10,YP Drop,21.47,1.73
2012-01-31 10:50,BW,0,13.24
2012-01-31 13:46,45H,11.8,13.29
2012-01-31 14:00,18H,22.95,6.57
2012-01-31 14:20,32H,15.13,11.83
2012-01-31 15:30,BW,0,13.33
2012-01-31 18:55,DROP,11.08,13.41
2012-01-31 20:00,10H,28.96,2.52
2012-01-31 23:40,Fill,32.39,0.23
2012-01-31 23:55,YP Drop,21.29,1.9
2012-02-01 0:00,BW,0,13.15
2012-02-01 3:20,45H,11.65,13.27
2012-02-01 4:00,32H,15.81,11.02
2012-02-01 8:00,BW,0,13.33
2012-02-01 8:30,DROP,12.05,13.35
2012-02-01 9:45,10H,29.12,2.3
2012-02-01 13:20,Fill,32.49,0.22
2012-02-01 13:30,YP Drop,21.53,1.5
2012-02-01 17:00,45H,12.98,13.05
2012-02-01 17:45,18H,22.64,6.43
2012-02-01 18:00,32H,22.64,11.36
2012-02-01 22:13,DROP,11.9,13.35
2012-02-01 23:20,10H,31.1,1.8
2012-02-02 0:00,BW,0,13.37
2012-02-02 2:48,YP Drop,21.41,1.38
2012-02-02 5:29,YP Drop,21.01,1.61
2012-02-02 7:00,45H,12.22,13.55
2012-02-02 7:20,18H,23.33,6.32
2012-02-02 7:40,BW,0,13.17
2012-02-02 7:45,32H,16.76,11.01
2012-02-02 12:05,DROP,12.15,13.56
2012-02-02 12:38,10H,30,1.95
2012-02-02 16:15,Fill,32.7,0.17
2012-02-02 18:40,DROP,11.87,13.55
2012-02-02 20:38,18H,32.21,6.56
2012-02-02 20:45,45H,11.8,13.19
2012-02-02 21:20,32H,15.24,11.45
2012-02-03 1:31,DROP,11.8,13.32
2012-02-03 2:05,10H,20.15,2.03
2012-02-03 5:22,Fill,32.81,0.18
2012-02-03 10:05,18H,23.1,6.7
2012-02-03 10:20,45H,11.53,13.37
2012-02-03 10:38,32H,15.69,11.28
2012-02-03 15:27,DROP,11.2,13.27
2012-02-03 15:34,10H,30.06,2.29
2012-02-03 19:00,Fill,32.62,0.18
2012-02-03 19:20,YP Drop,21.48,1.45
2012-02-03 23:34,18H,23.95,6.51
2012-02-03 23:38,45H,12,13.25
2012-02-04 0:05,32H,15.65,11.43
2012-02-04 0:10,BW,0,13.09
2012-02-04 4:55,DROP,11.16,13.32
2012-02-04 5:10,10H,30.37,2.02
2012-02-04 8:45,YP Drop,0,1.68
2012-02-04 9:00,Fill,32.78,0.18
2012-02-04 13:05,45H,11.51,13.48
2012-02-04 13:10,18H,22.18,6.66
2012-02-04 13:34,32H,13.72,11.16
2012-02-04 18:30,DROP,11.2,13.39
2012-02-04 18:40,10H,29.82,2.07
2012-02-04 22:25,Fill,33.15,0.18
2012-02-05 2:34,45H,12.27,13.34
2012-02-05 2:40,18H,23.71,6.47
2012-02-05 3:10,32H,15.56,11.25
2012-02-05 8:00,DROP,12.14,13.49
2012-02-05 8:15,10H,30.12,2.14
2012-02-05 11:45,YP Drop,22.09,1.52
2012-02-05 16:10,45H,11.44,13.39
2012-02-05 16:15,18H,24.68,6.33
2012-02-05 16:40,32H,15.09,11.04
2012-02-05 17:30,BW,0,13.17
2012-02-05 21:30,DROP,10.81,13.37
2012-02-05 21:35,10H,30.06,2.27
2012-02-06 0:00,BW,0,13.26
2012-02-06 1:00,Fill,33.23,1.55
2012-02-06 1:10,YP Drop,21.31,1.48
2012-02-06 5:35,18H,23.78,6.35
2012-02-06 5:40,45H,12.42,13.37
2012-02-06 6:15,32H,15.85,11.29
2012-02-06 6:51,BW,0,13.13
2012-02-06 11:00,10H,29.19,2.25
2012-02-06 11:20,DROP,11.66,13.38
2012-02-06 14:50,Fill,32.58,0.21
2012-02-06 15:00,YP Drop,21.59,1.28
2012-02-06 19:00,18H,22.85,6.39
2012-02-06 19:15,45H,11.3,13.42
2012-02-06 19:35,32H,16.02,11.02
2012-02-07 0:00,BW,0,13.32
2012-02-07 0:45,DROP,11.8,13.56
2012-02-07 0:50,10H,30.37,1.85
2012-02-07 4:30,Fill,32.52,0.18
2012-02-07 8:35,45H,10.4,13.26
2012-02-07 8:50,18H,22.96,6.43
2012-02-07 9:00,32H,15.17,11.42
2012-02-07 10:00,BW,0,13.32
2012-02-07 14:30,10H,30.37,2.1
2012-02-07 14:34,DROP,12.98,13.56
2012-02-07 18:10,Fill,32.97,0.22
2012-02-07 18:25,YP Drop,20.8,1.84
2012-02-07 22:00,45H,12.1,13.53
2012-02-07 22:30,18H,23.47,6.54
2012-02-07 22:50,32H,16.46,10.98
2012-02-08 4:05,DROP,11.62,13.56
2012-02-08 4:10,10H,29.54,2.22
2012-02-08 7:35,Fill,33.47,0.19
2012-02-08 7:45,YP Drop,22.16,1.4
2012-02-08 11:50,45H,12.06,13.31
2012-02-08 12:10,18H,23.36,6.42
2012-02-08 12:30,32H,15.17,11.5
2012-02-08 13:35,BW,0,13.35
2012-02-08 17:40,DROP,11.75,13.51
2012-02-08 17:45,10H,30.76,1.86
2012-02-08 21:20,Fill,33.45,0.2
2012-02-09 1:30,45H,11.05,13.62
2012-02-09 1:45,18H,24.07,6.64
2012-02-09 2:10,32H,16.65,11.03
2012-02-09 3:20,BW,0,13.4
2012-02-09 7:20,10H,30.58,1.96
2012-02-09 7:25,DROP,11.18,13.65
2012-02-09 10:55,Fill,33.33,0.17
2012-02-09 15:10,45H,12.52,13.38
2012-02-09 15:20,18H,23.45,5.95
2012-02-09 15:45,32H,15.69,11.44
2012-02-09 16:30,BW,0,13.38
2012-02-09 20:45,10H,30.99,2.05
2012-02-09 20:49,DROP,12.21,13.57
2012-02-10 0:50,Fill,33.19,0.2
2012-02-10 4:45,18H,25.29,5.92
2012-02-10 5:20,32H,17.77,10.45
2012-02-10 7:00,BW,0,13.43
2012-02-10 10:35,DROP,11.8,13.68
2012-02-10 10:39,10H,30.38,2.17
2012-02-10 14:10,Fill,33.41,0.19
2012-02-10 14:30,YP Drop,22.16,1.52
2012-02-10 18:20,45H,12.86,12.94
2012-02-10 18:39,18H,24.88,6.55
2012-02-10 18:45,32H,16.78,11.21
2012-02-11 0:00,DROP,11.91,13.54
2012-02-11 0:20,10H,28.02,3.24
2012-02-11 7:45,45H,12.44,13.23
2012-02-11 8:20,18H,26.82,4.33
2012-02-11 8:39,32H,16.89,10.54
2012-02-11 9:20,Fill,32.6,0.23
2012-02-11 14:50,BW,0,13.28
2012-02-11 18:10,DROP,12.81,13.6
2012-02-11 19:40,10H,30.5,1.8
2012-02-11 21:39,45H,14.15,12.96
2012-02-11 22:20,32H,18.97,9.65
2012-02-11 23:10,Fill,33.23,0.18
2012-02-11 23:15,YP Drop,21.88,1.23
2012-02-12 0:00,Fill,33.66,0.17
2012-02-12 3:40,18H,22.88,5.18
2012-02-12 3:53,BW,0,13.38
2012-02-12 8:10,DROP,12.65,13.49
2012-02-12 9:11,10H,31.45,1.83
2012-02-12 11:20,45H,14.17,12.21
2012-02-12 17:11,18H,24.64,5.93
2012-02-12 17:40,32H,15.83,10.94
2012-02-12 17:56,BW,0,13.32
2012-02-12 21:30,DROP,11.83,13.38
2012-02-12 22:40,10H,30.09,2.75
2012-02-13 2:09,Fill,34.23,0.19
2012-02-13 2:19,YP Drop,21.84,1.55
2012-02-13 6:40,18H,24.94,6.33
2012-02-13 7:11,32H,16.28,11.09
2012-02-13 7:50,BW,0,13.48
2012-02-13 12:09,10H,30.6,2.27
2012-02-13 12:15,DROP,12.26,13.36
2012-02-13 15:55,YP Drop,21.87,1.53
2012-02-13 16:10,Fill,33.19,0.21
2012-02-13 20:09,18H,23.78,6.6
2012-02-13 20:11,45H,13.07,13.25
2012-02-13 20:40,32H,17.58,10.7
2012-02-13 21:20,BW,0,13.31
2012-02-14 1:40,10H,30.62,1.96
2012-02-14 1:45,DROP,12.67,13.48
2012-02-14 5:35,Fill,33.4,0.18
2012-02-14 5:45,YP Drop,22.36,1.61
2012-02-14 9:40,18H,22.89,6.78
2012-02-14 10:09,32H,14.71,11.88
2012-02-14 11:25,BW,0,13.36
2012-02-14 15:25,DROP,12.99,13.55
2012-02-14 15:35,10H,28.8,2.71
2012-02-14 19:20,YP Drop,22.11,1.74
2012-02-14 19:25,Fill,32.77,0.2
2012-02-14 21:20,18H,21.9,6.41
2012-02-14 23:09,45H,12.86,13.52
2012-02-14 23:35,18H,23.89,6.78
2012-02-14 23:40,32H,17.29,11.01
2012-02-15 1:00,BW,0,13.33
2012-02-15 5:05,DROP,12.2,13.6
2012-02-15 5:30,10H,29.78,2.35
2012-02-15 7:30,BW,0,13.5
2012-02-15 9:17,Fill,33.25,0.2
2012-02-15 9:27,YP Drop,21.41,1.34
2012-02-15 12:40,45H,13.07,13.35
2012-02-15 13:30,18H,23.35,0.3
2012-02-15 13:35,32H,14.65,11.72
2012-02-15 15:15,BW,0,13.37
2012-02-15 18:45,DROP,12.61,13.59
2012-02-15 19:17,10H,29.45,1.89
2012-02-15 23:10,Fill,33.2,0.17
2012-02-15 23:15,YP Drop,21.51,1.81
2012-02-16 2:35,45H,12.2,13.48
2012-02-16 3:17,18H,23.27,6.47
2012-02-16 3:30,32H,17.18,10.98
2012-02-16 4:25,BW,0,13.33
2012-02-16 8:40,DROP,12.61,13.44
2012-02-16 9:10,10H,30.01,1.97
2012-02-16 13:00,Fill,32.89,0.17
2012-02-16 13:05,YP Drop,22.76,1.06
2012-02-16 16:30,45H,12.46,13.27
2012-02-16 17:10,18H,24.06,6.39
2012-02-16 17:17,32H,16.67,11.5
2012-02-16 18:10,BW,0,13.18
2012-02-16 22:20,DROP,11.7,13.49
2012-02-16 22:55,10H,29.9,2.31
2012-02-17 2:35,Fill,33.24,0.2
2012-02-17 6:17,45H,12,13.41
2012-02-17 6:55,18H,22.15,6.58
2012-02-17 7:10,32H,15.85,11.18
2012-02-17 8:40,BW,0,13.2
2012-02-17 12:20,10H,28.51,2.04
2012-02-17 12:40,DROP,11.62,13.48
2012-02-17 16:20,Fill,32.15,0.17
2012-02-17 20:10,45H,11.64,13.42
2012-02-17 20:20,18H,22.54,6.69
2012-02-17 20:55,32H,16.16,11.59
2012-02-17 22:00,BW,0,13.28
2012-02-18 1:50,DROP,11.81,13.51
2012-02-18 2:08,10H,30.63,2
2012-02-18 5:30,Fill,33.39,0.2
2012-02-18 9:55,45H,12.7,13.43
2012-02-18 10:08,18H,23.53,6.61
2012-02-18 10:20,32H,16.33,11.14
2012-02-18 11:20,BW,0,13.27
2012-02-18 15:45,DROP,12.58,13.5
2012-02-18 15:50,10H,30.86,1.86
2012-02-18 19:15,Fill,32.99,0.17
2012-02-18 19:40,YP Drop,22.21,1.65
2012-02-18 23:20,45H,12.29,13.32
2012-02-18 23:50,18H,24.15,6.19
2012-02-19 0:08,32H,15.49,11.6
2012-02-19 1:10,BW,0,13.33
2012-02-19 5:20,DROP,12.25,13.38
2012-02-19 5:30,10H,30.51,2.13
2012-02-19 9:00,Fill,32.82,0.16
2012-02-19 9:05,YP Drop,21.73,1.47
2012-02-19 13:08,45H,12.31,13.34
2012-02-19 13:30,18H,23.56,6.42
2012-02-19 13:50,32H,16.49,11.01
2012-02-19 15:00,BW,0,13.03
2012-02-19 19:10,DROP,12.71,13.45
2012-02-19 19:15,10H,30.01,2.57
2012-02-19 23:08,YP Drop,21.04,1.49
2012-02-20 2:50,45H,12.91,13.37
2012-02-20 3:15,18H,23.84,6.3
2012-02-20 3:30,32H,16.16,11.6
2012-02-20 4:20,BW,0,13.23
2012-02-20 8:30,DROP,11.92,13.58
2012-02-20 9:08,10H,30.02,1.85
2012-02-20 12:50,Fill,33.25,0.18
2012-02-20 12:55,YP Drop,20.86,1.52
2012-02-20 16:30,45H,12.17,13.54
2012-02-20 17:08,18H,23.12,6.41
2012-02-20 17:15,32H,15.78,10.87
2012-02-20 18:02,BW,0,13.33
2012-02-20 22:25,DROP,12.14,13.52
2012-02-20 22:50,10H,30.36,1.89
2012-02-21 0:00,BW,0,13.38
2012-02-21 2:36,Fill,33.2,0.16
2012-02-21 2:46,YP Drop,21.26,1.35
2012-02-21 6:15,45H,11.4,13.23
2012-02-21 6:50,18H,23.96,6.16
2012-02-21 7:08,32H,15.69,11.39
2012-02-21 12:00,DROP,12.22,13.53
2012-02-21 12:35,10H,29.43,2.03
2012-02-21 16:25,Fill,33.67,0.17
2012-02-21 20:08,45H,12.07,13.38
2012-02-21 20:35,18H,24.62,6.18
2012-02-21 20:50,32H,16.17,10.97
2012-02-21 21:00,BW,0,13.25
2012-02-22 0:50,BW,0,13.29
2012-02-22 1:50,DROP,11.77,13.43
2012-02-22 2:15,10H,29.92,1.92
2012-02-22 5:55,Fill,33.12,0.16
2012-02-22 5:58,YP Drop,22.28,1.19
2012-02-22 9:50,45H,11.47,13.26
2012-02-22 10:15,18H,23.91,6.34
2012-02-22 10:35,32H,15.65,11.27
2012-02-22 12:00,BW,0,13.26
2012-02-22 15:30,DROP,11,13.44
2012-02-22 15:48,10H,30.54,1.8
2012-02-22 19:35,Fill,33.28,0.21
2012-02-22 23:35,45H,11.76,13.52
2012-02-22 23:48,18H,23.99,6.26
2012-02-23 0:15,32H,16.26,11.03
2012-02-23 5:20,DROP,11.16,13.61
2012-02-23 5:25,10H,30.38,1.91
2012-02-23 9:00,Fill,34.4,0.16
2012-02-23 9:10,YP Drop,21.45,1.57
2012-02-23 13:15,45H,11.91,13.41
2012-02-23 13:25,18H,23.53,6.18
2012-02-23 13:48,32H,15.89,11.34
2012-02-23 15:15,BW,0,13.38
2012-02-23 18:55,DROP,11.45,13.56
2012-02-23 19:00,10H,28.96,2.69
2012-02-23 22:45,Fill,32.88,0.25
2012-02-23 22:55,YP Drop,21.7,1.43
2012-02-24 2:48,45H,12.71,13.56
2012-02-24 3:00,18H,23.09,6.82
2012-02-24 3:25,32H,17.47,10.73
2012-02-24 4:20,BW,0,13.39
2012-02-24 8:25,DROP,11.65,13.71
2012-02-24 8:45,10H,30.14,2.25
2012-02-24 12:33,Fill,33.37,0.21
2012-02-24 16:25,45H,12.56,13.37
2012-02-24 16:45,18H,24.44,6.29
2012-02-24 17:00,32H,15.62,11.7
2012-02-24 22:00,DROP,12.78,13.62
2012-02-24 22:25,10H,29.78,1.66
2012-02-25 0:00,BW,0,13.6
2012-02-25 2:15,Fill,33.07,0.17
2012-02-25 6:00,45H,12.33,13.08
2012-02-25 6:25,18H,22.91,6.55
2012-02-25 6:45,32H,16.15,11.08
2012-02-25 11:48,DROP,12.38,13.72
2012-02-25 12:10,10H,30.28,1.91
2012-02-25 15:10,Fill,33.33,0.21
2012-02-25 15:30,YP Drop,21.5,1.11
2012-02-25 19:45,45H,13.94,13.34
2012-02-25 20:10,18H,23.83,6.29
2012-02-25 20:25,32H,15.39,11.45
2012-02-25 21:15,BW,0,13.61
2012-02-26 1:30,DROP,12.74,13.73
2012-02-26 1:51,10H,29.43,2.11
2012-02-26 5:15,Fill,33.15,0.21
2012-02-26 5:30,YP Drop,21.37,1.47
2012-02-26 9:25,45H,12.86,13.62
2012-02-26 9:51,18H,24.16,6.23
2012-02-26 10:10,32H,15.11,11.12
2012-02-26 11:00,BW,0,13.45
2012-02-26 15:08,DROP,12.31,13.74
2012-02-26 15:26,10H,30.7,2.1
2012-02-26 19:10,Fill,32.89,0.22
2012-02-26 19:20,YP Drop,21.9,1.69
2012-02-26 23:10,45H,12.62,13.45
2012-02-26 23:26,18H,24.58,6.16
2012-02-26 23:51,32H,15.69,11.29
2012-02-27 0:00,BW,0,13.55
2012-02-27 4:50,DROP,12.13,13.74
2012-02-27 5:10,10H,30.34,1.84
2012-02-27 9:05,Fill,33.02,0.22
2012-02-27 9:15,YP Drop,22.37,1.52
2012-02-27 12:51,45H,12.68,13.63
2012-02-27 13:10,18H,24.18,6.41
2012-02-27 13:26,32H,15.8,10.91
2012-02-27 13:45,BW,0,13.44
2012-02-27 18:52,DROP,11.96,13.62
2012-02-27 19:05,10H,27.72,2.6
2012-02-27 22:55,YP Drop,22.62,4.63
2012-02-27 23:00,Fill,33.17,0.21
2012-02-28 2:26,45H,13.32,13.31
2012-02-28 3:05,18H,22.11,6.93
2012-02-28 3:10,32H,15.73,11.55
2012-02-28 4:05,BW,0,13.45
2012-02-28 8:30,DROP,11.31,13.59
2012-02-28 8:40,10H,29.89,2.35
2012-02-28 12:45,Fill,32.93,0.2
2012-02-28 16:10,45H,12.01,13.52
2012-02-28 16:40,18H,15.93,6.64
2012-02-28 17:05,32H,16.14,11.24
2012-02-28 17:50,BW,0,13.41
2012-02-28 22:15,DROP,11.48,13.68
2012-02-28 22:35,10H,29.58,2.29
2012-02-29 2:35,Fill,33.33,0.17
2012-02-29 6:05,45H,11.34,13.47
2012-02-29 6:35,18H,24.38,6.27
2012-02-29 6:40,32H,16.34,11.34
2012-02-29 9:00,BW,0,13.51
2012-02-29 11:25,DROP,11.78,13.59
2012-02-29 12:25,10H,31.37,3.96
2012-02-29 16:10,Fill,33.04,0.27
2012-02-29 16:15,YP Drop,22.5,1.59
2012-02-29 19:40,45H,12.16,13.58
2012-02-29 20:25,18H,23.17,6.81
2012-02-29 20:35,32H,15.34,11.05
2012-02-29 21:15,BW,0,13.36
2012-03-01 0:00,BW,0,13.45
2012-03-01 1:35,DROP,12.21,13.6
2012-03-01 2:10,10H,29.74,1.95
2012-03-01 9:35,45H,12.61,13.18
2012-03-01 10:10,18H,23.43,6.44
2012-03-01 10:25,32H,15.47,11.51
2012-03-01 15:15,DROP,11.74,13.54
2012-03-01 16:15,Fill,32.67,0.19
2012-03-01 16:35,10H,29.5,2.27
2012-03-01 20:25,Fill,32.42,0.22
2012-03-01 23:25,45H,12.25,13.58
2012-03-02 0:00,BW,0,13.18
2012-03-02 0:10,32H,15.89,11.12
2012-03-02 0:35,18H,22.8,6.81
2012-03-02 5:00,DROP,11.75,13.73
2012-03-02 6:15,10H,29.32,2.39
2012-03-02 9:50,Fill,32.68,0.19
2012-03-02 13:10,45H,12.43,13.34
2012-03-02 14:15,18H,23.35,6.54
2012-03-02 14:30,BW,0,13.53
2012-03-02 14:35,32H,15.25,11.65
2012-03-02 19:45,10H,29.31,2.15
2012-03-02 23:25,Fill,32.54,0.21
2012-03-02 23:35,YP Drop,21.03,1.72
2012-03-03 3:30,BW,0,13.39
2012-03-03 3:35,45H,12.11,13.48
2012-03-03 3:45,18H,22.77,6.56
2012-03-03 4:15,32H,17.07,10.9
2012-03-03 8:40,DROP,12.06,13.58
2012-03-03 9:25,10H,29.67,2.03
2012-03-03 13:20,YP Drop,21.22,1.57
2012-03-03 13:25,Fill,32.44,0.22
2012-03-03 17:15,45H,13.27,13.1
2012-03-03 17:25,18H,22.32,6.63
2012-03-03 17:45,32H,15.08,11.45
2012-03-03 21:59,DROP,12.19,13.39
2012-03-03 23:15,10H,29.61,2.19
2012-03-04 2:45,Fill,32.42,0.22
2012-03-04 2:55,YP Drop,21.34,1.67
2012-03-04 6:45,45H,11.95,13.47
2012-03-04 7:15,18H,22.8,6.86
2012-03-04 7:25,32H,14.87,11.13
2012-03-04 7:40,BW,0,13.37
2012-03-04 11:40,DROP,10.07,13.63
2012-03-04 12:45,10H,28.83,2.62
2012-03-04 16:30,YP Drop,21.11,1.68
2012-03-04 16:40,Fill,32.79,0.2
2012-03-04 20:25,45H,12.67,13.33
2012-03-04 20:45,18H,23.24,6.47
2012-03-04 21:15,32H,15.35,11.4
2012-03-04 21:20,BW,0,13.43
2012-03-05 1:30,DROP,11.94,13.59
2012-03-05 2:25,10H,29.79,2.04
2012-03-05 5:30,Fill,33.12,0.2
2012-03-05 5:50,YP Drop,21.4,1.93
2012-03-05 10:15,45H,12.27,13.4
2012-03-05 10:25,18H,22.57,6.56
2012-03-05 10:45,32H,16.36,10.97
2012-03-05 11:00,BW,0,13.44
2012-03-05 15:00,DROP,11.94,13.58
2012-03-05 16:00,10H,29.39,2.22
2012-03-05 19:40,Fill,33.18,0.21
2012-03-05 23:45,45H,12.69,13.16
2012-03-06 0:00,18H,23,6.63
2012-03-06 0:25,32H,15.96,11.39
2012-03-06 5:05,DROP,12.06,13.53
2012-03-06 5:40,10H,30.31,1.83
2012-03-06 9:20,Fill,33.57,0.17
2012-03-06 13:25,45H,11.68,13.41
2012-03-06 13:40,18H,23.85,6.02
2012-03-06 14:00,32H,16.2,11.16
2012-03-06 18:50,DROP,11.7,13.74
2012-03-06 19:22,10H,29.04,2.2
2012-03-06 23:10,Fill,32.36,0.2
2012-03-06 23:20,YP Drop,21.47,1.65
2012-03-07 3:00,45H,12.48,13.16
2012-03-07 3:22,18H,23.57,6.49
2012-03-07 3:40,32H,16.34,10.99
2012-03-07 8:20,DROP,12.04,13.43
2012-03-07 9:10,10H,30.07,1.95
2012-03-07 12:50,Fill,23.76,0.2
2012-03-07 13:00,YP Drop,21.66,1.58
2012-03-07 16:40,45H,13.25,13.09
2012-03-07 17:10,18H,23.31,6.37
2012-03-07 17:22,32H,17.29,10.72
2012-03-07 17:40,BW,0,13.35
2012-03-07 22:15,DROP,11.8,13.42
2012-03-07 22:50,10H,28.67,2.08
2012-03-08 2:25,Fill,32.99,0.23
2012-03-08 6:22,45H,12.49,13.08
2012-03-08 6:50,18H,23.56,6.49
2012-03-08 7:10,32H,15.19,11.26
2012-03-08 8:00,BW,0,13.36
2012-03-08 11:30,DROP,12.88,13.35
2012-03-08 12:20,10H,28.43,2.36
2012-03-08 16:10,Fill,33.4,0.21
2012-03-08 20:10,45H,11.97,13.41
2012-03-08 20:20,18H,24.09,6.6
2012-03-08 20:50,32H,16.44,10.82
2012-03-08 21:30,BW,0,13.3
2012-03-09 0:00,51H,0,13.45
2012-03-09 1:10,DROP,10.57,13.66
2012-03-09 2:10,10H,30.34,2.34
2012-03-09 6:00,Fill,33.26,0.2
2012-03-09 9:50,45H,12.59,13.03
2012-03-09 10:10,18H,24.25,6.34
2012-03-09 10:20,32H,16.15,11.33
2012-03-09 10:30,BW,0,13.53
2012-03-09 14:50,DROP,12.03,13.44
2012-03-09 16:00,10H,30.81,1.8
2012-03-09 19:50,Fill,33.32,0.2
2012-03-09 20:10,YP Drop,21.56,1.62
2012-03-09 23:20,45H,11.75,13.37
2012-03-10 0:00,18H,23.34,6.71
2012-03-10 0:10,32H,17.39,10.83
2012-03-10 4:20,DROP,12.07,13.6
2012-03-10 6:00,10H,30.05,2.1
2012-03-10 10:10,Fill,32.56,0.2
2012-03-10 10:20,YP Drop,19.12,1.91
2012-03-10 13:10,45H,13.89,12.95
2012-03-10 14:00,18H,24.35,6.33
2012-03-10 18:10,DROP,11.95,13.34
2012-03-10 19:52,BW,0,13.42
2012-03-10 20:10,10H,29.63,2.86
2012-03-10 23:50,Fill,33.47,0.2
2012-03-11 0:00,50H,12.16,13.61
2012-03-11 0:30,YP Drop,21.28,1.51
2012-03-11 3:00,45H,12.53,13.37
2012-03-11 4:00,32H,17.4,10.79
2012-03-11 4:10,18H,24.07,6.36
2012-03-11 10:20,10H,29.64,2.41
2012-03-11 10:55,BW,11.61,13.62
2012-03-11 15:15,Fill,32.08,0.23
2012-03-11 15:25,YP Drop,21.88,1.5
2012-03-11 17:00,45H,11.9,13.15
2012-03-11 18:10,32H,15.76,11.54
2012-03-11 18:20,18H,23.82,6.47
2012-03-11 22:00,DROP,12.1,13.44
2012-03-12 1:00,BW,11.18,13.55
2012-03-12 1:15,10H,29.67,1.94
2012-03-12 5:40,Fill,32.46,0.22
2012-03-12 5:55,YP Drop,20.92,2.01
2012-03-12 7:10,45H,12.59,13.46
2012-03-12 8:20,32H,16.2,10.99
2012-03-12 9:15,18H,23.39,6.52
2012-03-12 12:10,DROP,11.7,13.71
2012-03-12 15:20,BW,11.09,13.78
2012-03-12 15:44,10H,29.58,2.26
2012-03-12 21:20,45H,12.61,13.06
2012-03-12 23:15,32H,16.14,11.38
2012-03-12 23:20,YP Drop,17.63,3.96
2012-03-12 23:44,18H,22.66,6.76
2012-03-13 0:00,BW,12.3,13.56
2012-03-13 2:20,DROP,12.25,13.33
2012-03-13 3:00,Fill,31.96,0.35
2012-03-13 9:10,10H,27.78,2.96
2012-03-13 12:15,45H,11.57,13.52
2012-03-13 13:40,YP Drop,21.11,1.71
2012-03-13 13:44,32H,16.1,10.98
2012-03-13 13:50,Fill,32.89,0.21
2012-03-13 17:10,18H,23.17,6.86
2012-03-13 17:15,DROP,11.92,13.66
2012-03-13 23:20,BW,11.72,13.73
2012-03-13 23:30,10H,30.17,2.16
2012-03-14 2:44,45H,12.68,13.22
2012-03-14 3:40,Fill,32.87,0.18
2012-03-14 3:50,YP Drop,22.45,1.5
2012-03-14 7:10,32H,16.22,11.31
2012-03-14 7:30,18H,23.9,6.41
2012-03-14 7:44,DROP,12.04,13.54
2012-03-14 13:40,10H,28.82,2.12
2012-03-14 17:05,Fill,33.32,0.32
2012-03-14 17:55,YP Drop,22.02,1.29
2012-03-14 20:10,45H,12.38,13.29
2012-03-14 21:30,32H,17.49,10.77
2012-03-14 21:40,18H,23.48,6.4
2012-03-15 1:10,DROP,11.39,13.63
2012-03-15 3:45,10H,30.07,2.14
2012-03-15 8:00,Fill,33.88,0.22
2012-03-15 8:10,YP Drop,21.21,1.53
2012-03-15 10:30,45H,13.27,13.03
2012-03-15 11:40,32H,15.84,11.39
2012-03-15 11:45,18H,24.43,6.34
2012-03-15 15:30,DROP,12.69,13.44
2012-03-15 18:00,10H,26.66,2.84
2012-03-16 0:40,45H,11.83,13.42
2012-03-16 1:45,32H,15.48,11.34
2012-03-16 2:00,18H,25.1,5.04
2012-03-16 2:50,Fill,32.28,0.29
2012-03-16 3:00,YP Drop,21.2,1.96
2012-03-16 5:40,DROP,12.11,13.67
2012-03-16 12:40,BW,12.07,13.67
2012-03-16 12:50,10H,29.98,2.14
2012-03-16 14:45,45H,12.63,13.12
2012-03-16 16:00,32H,17.75,10.03
2012-03-16 16:30,Fill,32.57,0.19
2012-03-16 16:55,YP Drop,21.28,1.54
2012-03-16 19:45,DROP,12.17,13.58
